sample,time,outcome,cumulative
5,6324,1,-87
5,6325,-1,-88
5,6326,-1,-89
5,6327,-1,-90
5,6328,-1,-91
5,6329,-1,-92
5,6330,1,-91
5,6331,-1,-92
5,6332,1,-91
5,6333,1,-90
5,6334,1,-89
5,6335,1,-88
5,6336,-1,-89
5,6337,-1,-90
5,6338,-1,-91
5,6339,-1,-92
5,6340,-1,-93
5,6341,1,-92
5,6342,1,-91
5,6343,1,-90
5,6344,1,-89
5,6345,1,-88
5,6346,1,-87
5,6347,-1,-88
5,6348,1,-87
5,6349,1,-86
5,6350,1,-85
5,6351,-1,-86
5,6352,-1,-87
5,6353,-1,-88
5,6354,1,-87
5,6355,1,-86
5,6356,-1,-87
5,6357,-1,-88
5,6358,-1,-89
5,6359,-1,-90
5,6360,-1,-91
5,6361,-1,-92
5,6362,-1,-93
5,6363,1,-92
5,6364,-1,-93
5,6365,-1,-94
5,6366,-1,-95
5,6367,1,-94
5,6368,-1,-95
5,6369,1,-94
5,6370,-1,-95
5,6371,1,-94
5,6372,1,-93
5,6373,1,-92
5,6374,1,-91
5,6375,-1,-92
5,6376,-1,-93
5,6377,1,-92
5,6378,1,-91
5,6379,-1,-92
5,6380,1,-91
5,6381,1,-90
5,6382,-1,-91
5,6383,-1,-92
5,6384,1,-91
5,6385,-1,-92
5,6386,1,-91
5,6387,-1,-92
5,6388,-1,-93
5,6389,-1,-94
5,6390,1,-93
5,6391,-1,-94
5,6392,-1,-95
5,6393,-1,-96
5,6394,1,-95
5,6395,-1,-96
5,6396,-1,-97
5,6397,-1,-98
5,6398,-1,-99
5,6399,-1,-100
5,6400,-1,-101
5,6401,-1,-102
5,6402,1,-101
5,6403,1,-100
5,6404,-1,-101
5,6405,-1,-102
5,6406,1,-101
5,6407,-1,-102
5,6408,1,-101
5,6409,1,-100
5,6410,1,-99
5,6411,-1,-100
5,6412,1,-99
5,6413,-1,-100
5,6414,-1,-101
5,6415,1,-100
5,6416,1,-99
5,6417,1,-98
5,6418,1,-97
5,6419,-1,-98
5,6420,-1,-99
5,6421,1,-98
5,6422,-1,-99
5,6423,1,-98
5,6424,-1,-99
5,6425,1,-98
5,6426,-1,-99
5,6427,1,-98
5,6428,-1,-99
5,6429,-1,-100
5,6430,-1,-101
5,6431,1,-100
5,6432,-1,-101
5,6433,-1,-102
5,6434,-1,-103
5,6435,-1,-104
5,6436,1,-103
5,6437,-1,-104
5,6438,1,-103
5,6439,-1,-104
5,6440,1,-103
5,6441,-1,-104
5,6442,-1,-105
5,6443,-1,-106
5,6444,1,-105
5,6445,1,-104
5,6446,1,-103
5,6447,-1,-104
5,6448,-1,-105
5,6449,1,-104
5,6450,-1,-105
5,6451,1,-104
5,6452,-1,-105
5,6453,-1,-106
5,6454,1,-105
5,6455,1,-104
5,6456,1,-103
5,6457,1,-102
5,6458,-1,-103
5,6459,-1,-104
5,6460,-1,-105
5,6461,-1,-106
5,6462,1,-105
5,6463,-1,-106
5,6464,1,-105
5,6465,-1,-106
5,6466,1,-105
5,6467,-1,-106
5,6468,-1,-107
5,6469,-1,-108
5,6470,1,-107
5,6471,1,-106
5,6472,-1,-107
5,6473,-1,-108
5,6474,-1,-109
5,6475,1,-108
5,6476,1,-107
5,6477,-1,-108
5,6478,-1,-109
5,6479,1,-108
5,6480,-1,-109
5,6481,1,-108
5,6482,1,-107
5,6483,1,-106
5,6484,1,-105
5,6485,1,-104
5,6486,-1,-105
5,6487,1,-104
5,6488,-1,-105
5,6489,-1,-106
5,6490,1,-105
5,6491,-1,-106
5,6492,-1,-107
5,6493,1,-106
5,6494,1,-105
5,6495,-1,-106
5,6496,1,-105
5,6497,1,-104
5,6498,-1,-105
5,6499,1,-104
5,6500,1,-103
5,6501,1,-102
5,6502,1,-101
5,6503,-1,-102
5,6504,1,-101
5,6505,1,-100
5,6506,1,-99
5,6507,1,-98
5,6508,1,-97
5,6509,-1,-98
5,6510,-1,-99
5,6511,1,-98
5,6512,-1,-99
5,6513,-1,-100
5,6514,1,-99
5,6515,1,-98
5,6516,1,-97
5,6517,1,-96
5,6518,-1,-97
5,6519,1,-96
5,6520,1,-95
5,6521,-1,-96
5,6522,1,-95
5,6523,1,-94
5,6524,1,-93
5,6525,-1,-94
5,6526,-1,-95
5,6527,1,-94
5,6528,-1,-95
5,6529,1,-94
5,6530,1,-93
5,6531,-1,-94
5,6532,-1,-95
5,6533,1,-94
5,6534,-1,-95
5,6535,1,-94
5,6536,1,-93
5,6537,1,-92
5,6538,1,-91
5,6539,-1,-92
5,6540,1,-91
5,6541,1,-90
5,6542,1,-89
5,6543,-1,-90
5,6544,1,-89
5,6545,1,-88
5,6546,1,-87
5,6547,-1,-88
5,6548,1,-87
5,6549,-1,-88
5,6550,1,-87
5,6551,1,-86
5,6552,1,-85
5,6553,-1,-86
5,6554,-1,-87
5,6555,1,-86
5,6556,-1,-87
5,6557,-1,-88
5,6558,1,-87
5,6559,1,-86
5,6560,1,-85
5,6561,-1,-86
5,6562,-1,-87
5,6563,1,-86
5,6564,-1,-87
5,6565,1,-86
5,6566,1,-85
5,6567,1,-84
5,6568,-1,-85
5,6569,-1,-86
5,6570,-1,-87
5,6571,1,-86
5,6572,1,-85
5,6573,1,-84
5,6574,1,-83
5,6575,1,-82
5,6576,-1,-83
5,6577,-1,-84
5,6578,1,-83
5,6579,-1,-84
5,6580,-1,-85
5,6581,1,-84
5,6582,1,-83
5,6583,1,-82
5,6584,1,-81
5,6585,-1,-82
5,6586,1,-81
5,6587,1,-80
5,6588,-1,-81
5,6589,1,-80
5,6590,1,-79
5,6591,1,-78
5,6592,-1,-79
5,6593,-1,-80
5,6594,-1,-81
5,6595,1,-80
5,6596,-1,-81
5,6597,1,-80
5,6598,-1,-81
5,6599,-1,-82
5,6600,-1,-83
5,6601,-1,-84
5,6602,1,-83
5,6603,1,-82
5,6604,-1,-83
5,6605,1,-82
5,6606,1,-81
5,6607,-1,-82
5,6608,-1,-83
5,6609,1,-82
5,6610,1,-81
5,6611,-1,-82
5,6612,1,-81
5,6613,1,-80
5,6614,-1,-81
5,6615,1,-80
5,6616,-1,-81
5,6617,-1,-82
5,6618,-1,-83
5,6619,-1,-84
5,6620,1,-83
5,6621,-1,-84
5,6622,1,-83
5,6623,-1,-84
5,6624,1,-83
5,6625,1,-82
5,6626,1,-81
5,6627,-1,-82
5,6628,-1,-83
5,6629,1,-82
5,6630,1,-81
5,6631,1,-80
5,6632,-1,-81
5,6633,-1,-82
5,6634,-1,-83
5,6635,1,-82
5,6636,-1,-83
5,6637,-1,-84
5,6638,-1,-85
5,6639,-1,-86
5,6640,1,-85
5,6641,1,-84
5,6642,-1,-85
5,6643,1,-84
5,6644,-1,-85
5,6645,-1,-86
5,6646,1,-85
5,6647,-1,-86
5,6648,1,-85
5,6649,-1,-86
5,6650,1,-85
5,6651,-1,-86
5,6652,-1,-87
5,6653,-1,-88
5,6654,-1,-89
5,6655,1,-88
5,6656,1,-87
5,6657,1,-86
5,6658,1,-85
5,6659,-1,-86
5,6660,-1,-87
5,6661,1,-86
5,6662,1,-85
5,6663,1,-84
5,6664,-1,-85
5,6665,1,-84
5,6666,-1,-85
5,6667,1,-84
5,6668,1,-83
5,6669,-1,-84
5,6670,1,-83
5,6671,-1,-84
5,6672,-1,-85
5,6673,-1,-86
5,6674,-1,-87
5,6675,-1,-88
5,6676,1,-87
5,6677,-1,-88
5,6678,1,-87
5,6679,-1,-88
5,6680,1,-87
5,6681,-1,-88
5,6682,-1,-89
5,6683,1,-88
5,6684,1,-87
5,6685,1,-86
5,6686,-1,-87
5,6687,-1,-88
5,6688,1,-87
5,6689,1,-86
5,6690,1,-85
5,6691,-1,-86
5,6692,-1,-87
5,6693,-1,-88
5,6694,-1,-89
5,6695,1,-88
5,6696,-1,-89
5,6697,-1,-90
5,6698,1,-89
5,6699,-1,-90
5,6700,1,-89
5,6701,1,-88
5,6702,-1,-89
5,6703,-1,-90
5,6704,-1,-91
5,6705,-1,-92
5,6706,-1,-93
5,6707,-1,-94
5,6708,-1,-95
5,6709,1,-94
5,6710,1,-93
5,6711,1,-92
5,6712,1,-91
5,6713,1,-90
5,6714,1,-89
5,6715,-1,-90
5,6716,1,-89
5,6717,1,-88
5,6718,-1,-89
5,6719,1,-88
5,6720,1,-87
5,6721,1,-86
5,6722,-1,-87
5,6723,-1,-88
5,6724,1,-87
5,6725,1,-86
5,6726,1,-85
5,6727,-1,-86
5,6728,-1,-87
5,6729,1,-86
5,6730,1,-85
5,6731,-1,-86
5,6732,-1,-87
5,6733,-1,-88
5,6734,1,-87
5,6735,1,-86
5,6736,-1,-87
5,6737,1,-86
5,6738,-1,-87
5,6739,1,-86
5,6740,1,-85
5,6741,-1,-86
5,6742,1,-85
5,6743,1,-84
5,6744,1,-83
5,6745,-1,-84
5,6746,-1,-85
5,6747,1,-84
5,6748,1,-83
5,6749,-1,-84
5,6750,-1,-85
5,6751,1,-84
5,6752,1,-83
5,6753,-1,-84
5,6754,-1,-85
5,6755,-1,-86
5,6756,1,-85
5,6757,1,-84
5,6758,1,-83
5,6759,1,-82
5,6760,1,-81
5,6761,1,-80
5,6762,1,-79
5,6763,1,-78
5,6764,-1,-79
5,6765,-1,-80
5,6766,-1,-81
5,6767,-1,-82
5,6768,1,-81
5,6769,-1,-82
5,6770,-1,-83
5,6771,1,-82
5,6772,1,-81
5,6773,-1,-82
5,6774,1,-81
5,6775,1,-80
5,6776,-1,-81
5,6777,1,-80
5,6778,1,-79
5,6779,1,-78
5,6780,-1,-79
5,6781,-1,-80
5,6782,-1,-81
5,6783,-1,-82
5,6784,1,-81
5,6785,-1,-82
5,6786,-1,-83
5,6787,1,-82
5,6788,1,-81
5,6789,1,-80
5,6790,1,-79
5,6791,1,-78
5,6792,1,-77
5,6793,-1,-78
5,6794,1,-77
5,6795,1,-76
5,6796,-1,-77
5,6797,-1,-78
5,6798,-1,-79
5,6799,1,-78
5,6800,-1,-79
5,6801,1,-78
5,6802,1,-77
5,6803,1,-76
5,6804,1,-75
5,6805,1,-74
5,6806,1,-73
5,6807,-1,-74
5,6808,1,-73
5,6809,1,-72
5,6810,-1,-73
5,6811,1,-72
5,6812,-1,-73
5,6813,-1,-74
5,6814,-1,-75
5,6815,1,-74
5,6816,1,-73
5,6817,1,-72
5,6818,-1,-73
5,6819,1,-72
5,6820,-1,-73
5,6821,1,-72
5,6822,1,-71
5,6823,-1,-72
5,6824,1,-71
5,6825,-1,-72
5,6826,-1,-73
5,6827,1,-72
5,6828,1,-71
5,6829,1,-70
5,6830,-1,-71
5,6831,-1,-72
5,6832,-1,-73
5,6833,-1,-74
5,6834,-1,-75
5,6835,-1,-76
5,6836,-1,-77
5,6837,1,-76
5,6838,1,-75
5,6839,1,-74
5,6840,-1,-75
5,6841,1,-74
5,6842,1,-73
5,6843,-1,-74
5,6844,1,-73
5,6845,1,-72
5,6846,1,-71
5,6847,1,-70
5,6848,-1,-71
5,6849,1,-70
5,6850,-1,-71
5,6851,-1,-72
5,6852,-1,-73
5,6853,1,-72
5,6854,1,-71
5,6855,-1,-72
5,6856,-1,-73
5,6857,-1,-74
5,6858,-1,-75
5,6859,-1,-76
5,6860,1,-75
5,6861,-1,-76
5,6862,1,-75
5,6863,1,-74
5,6864,1,-73
5,6865,1,-72
5,6866,1,-71
5,6867,-1,-72
5,6868,-1,-73
5,6869,1,-72
5,6870,-1,-73
5,6871,1,-72
5,6872,-1,-73
5,6873,-1,-74
5,6874,1,-73
5,6875,1,-72
5,6876,-1,-73
5,6877,1,-72
5,6878,-1,-73
5,6879,-1,-74
5,6880,-1,-75
5,6881,-1,-76
5,6882,1,-75
5,6883,-1,-76
5,6884,1,-75
5,6885,-1,-76
5,6886,1,-75
5,6887,-1,-76
5,6888,1,-75
5,6889,-1,-76
5,6890,-1,-77
5,6891,-1,-78
5,6892,1,-77
5,6893,-1,-78
5,6894,-1,-79
5,6895,-1,-80
5,6896,1,-79
5,6897,-1,-80
5,6898,-1,-81
5,6899,-1,-82
5,6900,-1,-83
5,6901,-1,-84
5,6902,1,-83
5,6903,-1,-84
5,6904,-1,-85
5,6905,-1,-86
5,6906,-1,-87
5,6907,-1,-88
5,6908,-1,-89
5,6909,-1,-90
5,6910,1,-89
5,6911,-1,-90
5,6912,1,-89
5,6913,1,-88
5,6914,1,-87
5,6915,1,-86
5,6916,-1,-87
5,6917,-1,-88
5,6918,-1,-89
5,6919,1,-88
5,6920,1,-87
5,6921,1,-86
5,6922,-1,-87
5,6923,-1,-88
5,6924,-1,-89
5,6925,-1,-90
5,6926,-1,-91
5,6927,1,-90
5,6928,-1,-91
5,6929,-1,-92
5,6930,1,-91
5,6931,-1,-92
5,6932,-1,-93
5,6933,-1,-94
5,6934,1,-93
5,6935,-1,-94
5,6936,-1,-95
5,6937,1,-94
5,6938,1,-93
5,6939,1,-92
5,6940,1,-91
5,6941,1,-90
5,6942,-1,-91
5,6943,1,-90
5,6944,1,-89
5,6945,1,-88
5,6946,1,-87
5,6947,-1,-88
5,6948,1,-87
5,6949,-1,-88
5,6950,-1,-89
5,6951,-1,-90
5,6952,1,-89
5,6953,-1,-90
5,6954,-1,-91
5,6955,-1,-92
5,6956,-1,-93
5,6957,-1,-94
5,6958,-1,-95
5,6959,1,-94
5,6960,-1,-95
5,6961,-1,-96
5,6962,-1,-97
5,6963,1,-96
5,6964,-1,-97
5,6965,-1,-98
5,6966,-1,-99
5,6967,1,-98
5,6968,-1,-99
5,6969,1,-98
5,6970,-1,-99
5,6971,1,-98
5,6972,-1,-99
5,6973,1,-98
5,6974,-1,-99
5,6975,-1,-100
5,6976,-1,-101
5,6977,-1,-102
5,6978,-1,-103
5,6979,1,-102
5,6980,-1,-103
5,6981,-1,-104
5,6982,1,-103
5,6983,-1,-104
5,6984,1,-103
5,6985,1,-102
5,6986,-1,-103
5,6987,1,-102
5,6988,-1,-103
5,6989,1,-102
5,6990,1,-101
5,6991,-1,-102
5,6992,1,-101
5,6993,1,-100
5,6994,-1,-101
5,6995,-1,-102
5,6996,-1,-103
5,6997,-1,-104
5,6998,-1,-105
5,6999,1,-104
5,7000,1,-103
5,7001,1,-102
5,7002,1,-101
5,7003,-1,-102
5,7004,-1,-103
5,7005,-1,-104
5,7006,-1,-105
5,7007,1,-104
5,7008,-1,-105
5,7009,1,-104
5,7010,-1,-105
5,7011,1,-104
5,7012,1,-103
5,7013,1,-102
5,7014,-1,-103
5,7015,1,-102
5,7016,1,-101
5,7017,-1,-102
5,7018,-1,-103
5,7019,-1,-104
5,7020,-1,-105
5,7021,-1,-106
5,7022,-1,-107
5,7023,1,-106
5,7024,1,-105
5,7025,1,-104
5,7026,1,-103
5,7027,-1,-104
5,7028,-1,-105
5,7029,-1,-106
5,7030,1,-105
5,7031,1,-104
5,7032,-1,-105
5,7033,-1,-106
5,7034,1,-105
5,7035,-1,-106
5,7036,1,-105
5,7037,-1,-106
5,7038,1,-105
5,7039,-1,-106
5,7040,1,-105
5,7041,1,-104
5,7042,-1,-105
5,7043,1,-104
5,7044,1,-103
5,7045,1,-102
5,7046,-1,-103
5,7047,1,-102
5,7048,1,-101
5,7049,1,-100
5,7050,-1,-101
5,7051,1,-100
5,7052,1,-99
5,7053,1,-98
5,7054,-1,-99
5,7055,-1,-100
5,7056,-1,-101
5,7057,1,-100
5,7058,-1,-101
5,7059,1,-100
5,7060,-1,-101
5,7061,1,-100
5,7062,1,-99
5,7063,1,-98
5,7064,-1,-99
5,7065,1,-98
5,7066,-1,-99
5,7067,-1,-100
5,7068,1,-99
5,7069,-1,-100
5,7070,-1,-101
5,7071,1,-100
5,7072,1,-99
5,7073,-1,-100
5,7074,1,-99
5,7075,-1,-100
5,7076,-1,-101
5,7077,-1,-102
5,7078,1,-101
5,7079,1,-100
5,7080,-1,-101
5,7081,1,-100
5,7082,-1,-101
5,7083,-1,-102
5,7084,1,-101
5,7085,1,-100
5,7086,1,-99
5,7087,1,-98
5,7088,-1,-99
5,7089,1,-98
5,7090,1,-97
5,7091,1,-96
5,7092,-1,-97
5,7093,1,-96
5,7094,-1,-97
5,7095,1,-96
5,7096,1,-95
5,7097,1,-94
5,7098,-1,-95
5,7099,-1,-96
5,7100,-1,-97
5,7101,1,-96
5,7102,-1,-97
5,7103,1,-96
5,7104,1,-95
5,7105,1,-94
5,7106,1,-93
5,7107,-1,-94
5,7108,-1,-95
5,7109,1,-94
5,7110,1,-93
5,7111,-1,-94
5,7112,1,-93
5,7113,1,-92
5,7114,1,-91
5,7115,-1,-92
5,7116,1,-91
5,7117,-1,-92
5,7118,-1,-93
5,7119,-1,-94
5,7120,1,-93
5,7121,-1,-94
5,7122,1,-93
5,7123,1,-92
5,7124,-1,-93
5,7125,-1,-94
5,7126,-1,-95
5,7127,-1,-96
5,7128,1,-95
5,7129,1,-94
5,7130,1,-93
5,7131,1,-92
5,7132,1,-91
5,7133,-1,-92
5,7134,1,-91
5,7135,1,-90
5,7136,-1,-91
5,7137,-1,-92
5,7138,-1,-93
5,7139,1,-92
5,7140,1,-91
5,7141,-1,-92
5,7142,-1,-93
5,7143,-1,-94
5,7144,1,-93
5,7145,1,-92
5,7146,-1,-93
5,7147,-1,-94
5,7148,-1,-95
5,7149,1,-94
5,7150,-1,-95
5,7151,-1,-96
5,7152,1,-95
5,7153,-1,-96
5,7154,-1,-97
5,7155,1,-96
5,7156,-1,-97
5,7157,1,-96
5,7158,-1,-97
5,7159,-1,-98
5,7160,1,-97
5,7161,1,-96
5,7162,-1,-97
5,7163,-1,-98
5,7164,-1,-99
5,7165,-1,-100
5,7166,-1,-101
5,7167,1,-100
5,7168,-1,-101
5,7169,-1,-102
5,7170,-1,-103
5,7171,1,-102
5,7172,-1,-103
5,7173,-1,-104
5,7174,-1,-105
5,7175,1,-104
5,7176,-1,-105
5,7177,1,-104
5,7178,-1,-105
5,7179,-1,-106
5,7180,1,-105
5,7181,1,-104
5,7182,1,-103
5,7183,-1,-104
5,7184,1,-103
5,7185,1,-102
5,7186,-1,-103
5,7187,1,-102
5,7188,1,-101
5,7189,-1,-102
5,7190,-1,-103
5,7191,-1,-104
5,7192,1,-103
5,7193,-1,-104
5,7194,1,-103
5,7195,1,-102
5,7196,-1,-103
5,7197,1,-102
5,7198,-1,-103
5,7199,1,-102
5,7200,1,-101
5,7201,1,-100
5,7202,1,-99
5,7203,-1,-100
5,7204,-1,-101
5,7205,-1,-102
5,7206,-1,-103
5,7207,-1,-104
5,7208,-1,-105
5,7209,-1,-106
5,7210,1,-105
5,7211,1,-104
5,7212,1,-103
5,7213,-1,-104
5,7214,1,-103
5,7215,1,-102
5,7216,-1,-103
5,7217,-1,-104
5,7218,-1,-105
5,7219,1,-104
5,7220,-1,-105
5,7221,1,-104
5,7222,-1,-105
5,7223,-1,-106
5,7224,1,-105
5,7225,1,-104
5,7226,1,-103
5,7227,-1,-104
5,7228,-1,-105
5,7229,1,-104
5,7230,-1,-105
5,7231,-1,-106
5,7232,-1,-107
5,7233,1,-106
5,7234,-1,-107
5,7235,1,-106
5,7236,1,-105
5,7237,-1,-106
5,7238,1,-105
5,7239,1,-104
5,7240,1,-103
5,7241,-1,-104
5,7242,-1,-105
5,7243,1,-104
5,7244,-1,-105
5,7245,-1,-106
5,7246,1,-105
5,7247,-1,-106
5,7248,-1,-107
5,7249,1,-106
5,7250,-1,-107
5,7251,-1,-108
5,7252,-1,-109
5,7253,-1,-110
5,7254,-1,-111
5,7255,1,-110
5,7256,-1,-111
5,7257,1,-110
5,7258,1,-109
5,7259,1,-108
5,7260,1,-107
5,7261,-1,-108
5,7262,-1,-109
5,7263,-1,-110
5,7264,1,-109
5,7265,1,-108
5,7266,1,-107
5,7267,1,-106
5,7268,1,-105
5,7269,-1,-106
5,7270,1,-105
5,7271,1,-104
5,7272,-1,-105
5,7273,-1,-106
5,7274,-1,-107
5,7275,1,-106
5,7276,1,-105
5,7277,-1,-106
5,7278,1,-105
5,7279,-1,-106
5,7280,-1,-107
5,7281,1,-106
5,7282,-1,-107
5,7283,-1,-108
5,7284,1,-107
5,7285,-1,-108
5,7286,-1,-109
5,7287,1,-108
5,7288,1,-107
5,7289,-1,-108
5,7290,1,-107
5,7291,-1,-108
5,7292,-1,-109
5,7293,-1,-110
5,7294,1,-109
5,7295,-1,-110
5,7296,1,-109
5,7297,-1,-110
5,7298,1,-109
5,7299,-1,-110
5,7300,-1,-111
5,7301,-1,-112
5,7302,1,-111
5,7303,1,-110
5,7304,-1,-111
5,7305,1,-110
5,7306,1,-109
5,7307,-1,-110
5,7308,1,-109
5,7309,-1,-110
5,7310,-1,-111
5,7311,-1,-112
5,7312,-1,-113
5,7313,-1,-114
5,7314,-1,-115
5,7315,-1,-116
5,7316,-1,-117
5,7317,-1,-118
5,7318,-1,-119
5,7319,1,-118
5,7320,-1,-119
5,7321,-1,-120
5,7322,1,-119
5,7323,1,-118
5,7324,-1,-119
5,7325,-1,-120
5,7326,-1,-121
5,7327,1,-120
5,7328,1,-119
5,7329,-1,-120
5,7330,-1,-121
5,7331,1,-120
5,7332,1,-119
5,7333,-1,-120
5,7334,-1,-121
5,7335,1,-120
5,7336,1,-119
5,7337,1,-118
5,7338,1,-117
5,7339,1,-116
5,7340,1,-115
5,7341,-1,-116
5,7342,-1,-117
5,7343,1,-116
5,7344,1,-115
5,7345,-1,-116
5,7346,-1,-117
5,7347,-1,-118
5,7348,-1,-119
5,7349,-1,-120
5,7350,1,-119
5,7351,-1,-120
5,7352,1,-119
5,7353,-1,-120
5,7354,-1,-121
5,7355,-1,-122
5,7356,1,-121
5,7357,-1,-122
5,7358,-1,-123
5,7359,1,-122
5,7360,-1,-123
5,7361,-1,-124
5,7362,-1,-125
5,7363,1,-124
5,7364,1,-123
5,7365,1,-122
5,7366,1,-121
5,7367,1,-120
5,7368,-1,-121
5,7369,-1,-122
5,7370,-1,-123
5,7371,-1,-124
5,7372,1,-123
5,7373,1,-122
5,7374,-1,-123
5,7375,-1,-124
5,7376,-1,-125
5,7377,-1,-126
5,7378,-1,-127
5,7379,-1,-128
5,7380,1,-127
5,7381,-1,-128
5,7382,-1,-129
5,7383,-1,-130
5,7384,-1,-131
5,7385,1,-130
5,7386,-1,-131
5,7387,-1,-132
5,7388,1,-131
5,7389,1,-130
5,7390,-1,-131
5,7391,1,-130
5,7392,1,-129
5,7393,-1,-130
5,7394,-1,-131
5,7395,-1,-132
5,7396,1,-131
5,7397,-1,-132
5,7398,-1,-133
5,7399,-1,-134
5,7400,1,-133
5,7401,1,-132
5,7402,-1,-133
5,7403,1,-132
5,7404,1,-131
5,7405,1,-130
5,7406,-1,-131
5,7407,1,-130
5,7408,-1,-131
5,7409,-1,-132
5,7410,1,-131
5,7411,-1,-132
5,7412,1,-131
5,7413,-1,-132
5,7414,1,-131
5,7415,1,-130
5,7416,1,-129
5,7417,1,-128
5,7418,1,-127
5,7419,-1,-128
5,7420,-1,-129
5,7421,-1,-130
5,7422,1,-129
5,7423,-1,-130
5,7424,-1,-131
5,7425,-1,-132
5,7426,-1,-133
5,7427,1,-132
5,7428,-1,-133
5,7429,-1,-134
5,7430,1,-133
5,7431,1,-132
5,7432,-1,-133
5,7433,-1,-134
5,7434,1,-133
5,7435,-1,-134
5,7436,-1,-135
5,7437,-1,-136
5,7438,-1,-137
5,7439,1,-136
5,7440,-1,-137
5,7441,-1,-138
5,7442,-1,-139
5,7443,1,-138
5,7444,-1,-139
5,7445,1,-138
5,7446,-1,-139
5,7447,-1,-140
5,7448,-1,-141
5,7449,1,-140
5,7450,-1,-141
5,7451,-1,-142
5,7452,1,-141
5,7453,-1,-142
5,7454,1,-141
5,7455,-1,-142
5,7456,1,-141
5,7457,1,-140
5,7458,-1,-141
5,7459,1,-140
5,7460,1,-139
5,7461,-1,-140
5,7462,1,-139
5,7463,-1,-140
5,7464,1,-139
5,7465,-1,-140
5,7466,-1,-141
5,7467,-1,-142
5,7468,1,-141
5,7469,-1,-142
5,7470,-1,-143
5,7471,-1,-144
5,7472,-1,-145
5,7473,1,-144
5,7474,-1,-145
5,7475,1,-144
5,7476,1,-143
5,7477,-1,-144
5,7478,-1,-145
5,7479,1,-144
5,7480,1,-143
5,7481,1,-142
5,7482,1,-141
5,7483,1,-140
5,7484,1,-139
5,7485,1,-138
5,7486,1,-137
5,7487,1,-136
5,7488,-1,-137
5,7489,-1,-138
5,7490,1,-137
5,7491,-1,-138
5,7492,1,-137
5,7493,1,-136
5,7494,1,-135
5,7495,1,-134
5,7496,-1,-135
5,7497,1,-134
5,7498,1,-133
5,7499,-1,-134
5,7500,-1,-135
5,7501,1,-134
5,7502,-1,-135
5,7503,1,-134
5,7504,-1,-135
5,7505,1,-134
5,7506,1,-133
5,7507,1,-132
5,7508,1,-131
5,7509,-1,-132
5,7510,-1,-133
5,7511,-1,-134
5,7512,1,-133
5,7513,1,-132
5,7514,-1,-133
5,7515,1,-132
5,7516,1,-131
5,7517,1,-130
5,7518,1,-129
5,7519,-1,-130
5,7520,1,-129
5,7521,1,-128
5,7522,-1,-129
5,7523,-1,-130
5,7524,-1,-131
5,7525,-1,-132
5,7526,-1,-133
5,7527,1,-132
5,7528,-1,-133
5,7529,-1,-134
5,7530,-1,-135
5,7531,-1,-136
5,7532,1,-135
5,7533,-1,-136
5,7534,-1,-137
5,7535,-1,-138
5,7536,1,-137
5,7537,-1,-138
5,7538,-1,-139
5,7539,-1,-140
5,7540,1,-139
5,7541,-1,-140
5,7542,1,-139
5,7543,1,-138
5,7544,1,-137
5,7545,-1,-138
5,7546,1,-137
5,7547,1,-136
5,7548,1,-135
5,7549,1,-134
5,7550,1,-133
5,7551,-1,-134
5,7552,-1,-135
5,7553,-1,-136
5,7554,-1,-137
5,7555,-1,-138
5,7556,-1,-139
5,7557,1,-138
5,7558,1,-137
5,7559,-1,-138
5,7560,-1,-139
5,7561,-1,-140
5,7562,1,-139
5,7563,-1,-140
5,7564,-1,-141
5,7565,1,-140
5,7566,-1,-141
5,7567,-1,-142
5,7568,-1,-143
5,7569,-1,-144
5,7570,1,-143
5,7571,-1,-144
5,7572,1,-143
5,7573,-1,-144
5,7574,-1,-145
5,7575,1,-144
5,7576,1,-143
5,7577,1,-142
5,7578,-1,-143
5,7579,1,-142
5,7580,1,-141
5,7581,1,-140
5,7582,1,-139
5,7583,1,-138
5,7584,1,-137
5,7585,-1,-138
5,7586,1,-137
5,7587,-1,-138
5,7588,1,-137
5,7589,1,-136
5,7590,1,-135
5,7591,1,-134
5,7592,1,-133
5,7593,-1,-134
5,7594,1,-133
5,7595,-1,-134
5,7596,-1,-135
5,7597,1,-134
5,7598,-1,-135
5,7599,1,-134
5,7600,1,-133
5,7601,-1,-134
5,7602,-1,-135
5,7603,-1,-136
5,7604,-1,-137
5,7605,-1,-138
5,7606,1,-137
5,7607,1,-136
5,7608,1,-135
5,7609,1,-134
5,7610,1,-133
5,7611,1,-132
5,7612,-1,-133
5,7613,1,-132
5,7614,-1,-133
5,7615,1,-132
5,7616,1,-131
5,7617,-1,-132
5,7618,1,-131
5,7619,1,-130
5,7620,1,-129
5,7621,-1,-130
5,7622,-1,-131
5,7623,-1,-132
5,7624,-1,-133
5,7625,1,-132
5,7626,1,-131
5,7627,1,-130
5,7628,-1,-131
5,7629,1,-130
5,7630,1,-129
5,7631,1,-128
5,7632,1,-127
5,7633,1,-126
5,7634,-1,-127
5,7635,1,-126
5,7636,-1,-127
5,7637,1,-126
5,7638,1,-125
5,7639,1,-124
5,7640,-1,-125
5,7641,1,-124
5,7642,1,-123
5,7643,1,-122
5,7644,-1,-123
5,7645,-1,-124
5,7646,1,-123
5,7647,1,-122
5,7648,1,-121
5,7649,1,-120
5,7650,1,-119
5,7651,1,-118
5,7652,-1,-119
5,7653,1,-118
